IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
1121385.1,0.0,0.79,E,5.0,10.0,49.0,50.0,B2,Diesel,3744.0,R24
3019469.8,0.0,0.09,C,6.0,4.0,44.0,50.0,B12,Regular,340.37115,R24
4155998.0,0.0,0.1,E,5.0,16.0,42.0,50.0,B1,Diesel,3317.0,R24
3159189.8,0.0,0.16,E,6.0,2.0,35.0,54.0,B3,Diesel,3317.0,R93
4059739.8,0.0,0.49,D,7.0,20.0,32.0,100.0,B2,Regular,1634.8452,R24
3111294.2,0.0,1.0,B,4.0,10.0,66.0,50.0,B2,Diesel,85.0,R24
1027870.7,0.0,1.0,B,7.0,12.0,33.0,108.855156,B10,Regular,54.0,R24
1073277.0,0.0,0.53,D,7.0,1.0,53.0,50.0,B10,Regular,810.67395,R41
3150710.8,0.0,0.25,B,6.0,11.0,39.0,50.0,B2,Diesel,81.0,R52
104640.875,0.0,1.0,A,4.0,16.0,81.32934,50.0,B2,Regular,35.0,R24
2268780.0,0.0,0.26,C,4.0,2.0,41.0,50.0,B3,Diesel,373.60315,R31
3141861.5,0.0,0.49,A,5.0,7.0,45.0,50.0,B3,Diesel,14.678213,R72
5028099.0,0.0,1.0,B,8.0,3.0,58.0,50.0,B12,Diesel,88.095375,R73
2016260.2,0.0,0.08,C,7.0,3.0,24.0,80.0,B2,Diesel,154.77388,R23
3068297.8,0.0,0.0027357237,E,5.0,0.0,30.0,60.139515,B13,Diesel,3744.0,R23
3031006.8,0.0,0.88437873,D,4.0,5.0,80.09921,50.0,B2,Regular,781.63586,R72
4184056.8,0.0,0.45,A,7.0,10.0,40.0,50.0,B12,Regular,29.0,R23
3131161.0,0.0,0.03,E,5.0,0.0,47.0,50.0,B1,Diesel,4386.516,R91
3236243.0,0.0,0.68,A,5.0,6.0,35.0,60.0,B2,Diesel,11.0,R93
1037094.6,0.0,0.83,C,4.0,9.0,36.0,50.0,B2,Regular,137.0,R72
3044567.2,0.0,0.33,D,5.0,2.0,31.0,72.0,B5,Diesel,1107.9651,R11
3081755.8,0.0,0.49,C,10.0,0.0,42.0,50.0,B10,Diesel,181.16397,R23
4006939.2,0.0,0.28,C,8.0,0.0,41.0,53.0,B12,Diesel,213.0,R23
4121661.5,0.0,0.7,C,6.0,3.0,43.0,50.0,B1,Diesel,173.15503,R72
3163338.5,0.0,0.57,E,5.0,5.0,30.0,64.0,B12,Diesel,3301.0,R31
2271081.0,0.0,0.08,C,8.0,10.0,48.0,50.0,B2,Diesel,188.11899,R23
2266661.5,0.0,0.32,B,7.0,1.0,27.0,64.0,B12,Regular,64.20951,R93
2046786.4,0.0,0.7949038,D,6.0,11.0,33.0,50.0,B4,Diesel,1326.0,R54
3201256.5,0.0,0.58,D,9.0,5.0,28.0,71.27212,B12,Regular,3212.3066,R74
4012311.0,0.0,1.0,D,6.0,12.0,54.0,50.0,B1,Regular,1326.0,R52
159212.75,0.0,1.0,D,4.0,18.0,42.0,50.0,B1,Regular,589.4469,R24
2107045.2,0.0,0.6286668,D,9.0,3.0,50.0,50.0,B3,Diesel,1127.0,R24
2060846.1,0.0,0.32526985,E,4.0,0.0,66.0,50.0,B3,Regular,3310.0981,R93
44536.523,1.0,0.57,E,5.0,6.0,48.0,50.0,B1,Regular,3866.0,R82
73730.195,1.0,1.0,D,6.0,8.0,49.0,50.0,B5,Diesel,1159.4811,R24
24076.922,0.0,1.0,D,5.0,12.0,46.0,50.0,B3,Diesel,1040.1947,R82
39014.496,0.0,0.72,A,5.0,1.0,69.0,50.0,B1,Regular,7.0,R24
37928.73,0.0,1.0,D,10.0,4.0,25.0,95.0,B6,Regular,1810.4891,R53
2093766.6,0.0,1.0,E,7.0,14.0,23.0,90.0,B1,Regular,5738.8945,R93
3157716.2,0.0,1.0,E,5.0,9.0,46.0,50.0,B3,Regular,6279.5234,R52
1072958.5,0.0,0.7,B,6.0,4.0,43.0,50.0,B1,Diesel,52.0,R24
94299.4,0.0,0.08,D,10.0,20.0,68.0,90.0,B1,Regular,1003.6305,R24
3204783.2,0.0,0.71,C,7.0,12.0,33.0,50.0,B2,Diesel,50.0,R72
1042663.6,0.0,0.76,E,5.0,0.0,46.0,50.0,B12,Diesel,2740.0,R11
3239015.5,0.0,0.5014348,F,12.527426,14.0,48.0,68.0,B10,Regular,27000.0,R11
3204946.0,0.0,1.0,C,8.0,9.0,52.915977,50.0,B2,Diesel,161.59521,R24
3142364.2,0.0,1.0,A,7.0,15.0,69.0,50.0,B1,Diesel,33.05459,R53
1009249.6,0.0,0.047758054,A,7.0,0.0,50.0,50.0,B1,Regular,17.0,R24
1045272.06,0.0,0.2,A,7.0,11.0,25.0,95.0,B1,Diesel,20.818491,R53
52194.64,0.0,0.49,D,7.0,3.0,58.0,50.0,B2,Regular,923.30493,R24
1125532.5,0.0,1.0,A,8.0,15.0,44.0,50.0,B2,Regular,36.0,R24
1116993.0,0.0,0.08,C,4.0,16.0,46.0,100.0,B2,Regular,182.0,R24
4148494.0,0.0,0.14,C,5.0,15.0,49.0,50.0,B1,Regular,101.15372,R24
1184448.4,0.0,0.49599716,E,7.0,0.0,34.0,50.0,B1,Diesel,1460.1648,R31
2153008.5,0.0,0.29,D,4.0,10.0,40.0,50.0,B2,Diesel,1327.595,R24
2283151.8,0.0,1.0,C,9.0,10.0,40.0,50.0,B2,Regular,209.75665,R93
2216470.8,0.0,0.5339745,B,8.0,13.0,26.0,82.793,B1,Diesel,67.0,R24
3139840.2,0.0,1.0,C,7.0,4.0,45.0,50.0,B2,Regular,146.64136,R93
2016635.4,0.0,1.0,E,5.0,2.0,45.0,50.0,B5,Diesel,4128.0,R93
3007259.8,0.0,0.07,E,4.0,2.0,22.0,85.0,B4,Regular,3317.0,R26
2190696.0,0.0,0.95,C,5.0,19.0,61.0,50.0,B3,Regular,131.5602,R24
3048584.5,0.0,1.0,A,6.0,16.0,46.0,50.0,B11,Regular,12.0,R54
4059975.0,0.0,0.08,C,8.0,2.0,56.0,50.0,B12,Regular,143.09659,R93
6101453.5,0.0,0.04,A,9.0,3.0,55.0,50.0,B12,Diesel,14.056257,R93
2106078.8,0.0,0.54,C,7.0,2.0,52.0,95.0,B12,Regular,115.0,R52
2211342.0,0.0,0.72,A,4.0,2.0,33.0,50.0,B12,Regular,15.0,R23
2214976.8,0.0,0.27,D,12.0,0.0,41.0,50.0,B12,Diesel,818.1364,R54
4063840.8,0.0,0.08,A,7.0,21.0,29.0,95.0,B11,Regular,28.315897,R93
95184.7,0.0,0.08,C,6.0,11.0,61.0,50.0,B2,Regular,342.4474,R93
11516.764,1.0,0.87,E,4.0,1.0,45.0,50.0,B12,Diesel,5438.263,R53
3150929.8,0.0,0.12,C,7.0,18.0,36.0,95.0,B2,Regular,229.0,R24
2256946.8,0.0,0.17,C,5.0,1.0,33.0,50.0,B2,Diesel,297.58325,R24
2273541.8,0.0,1.0,C,5.0,7.0,47.0,50.0,B12,Regular,227.84508,R53
118126.69,0.0,1.0,C,6.0,9.0,56.0,50.0,B2,Regular,222.0,R54
4131479.5,0.0,0.71,C,7.0,3.0,49.0,50.0,B1,Diesel,212.66823,R93
3002980.2,0.0,0.59,E,7.0,11.768648,64.0,61.0,B3,Diesel,3242.6733,R54
3032860.2,0.0,1.0,D,5.0,10.0,83.246025,50.0,B1,Regular,1313.0,R24
1183790.8,1.0,0.53,D,10.0,0.0,48.0,50.0,B10,Diesel,1682.601,R73
4115222.2,0.0,0.59189606,C,6.0,14.0,52.0,50.0,B3,Diesel,165.0,R93
4133846.5,1.0,1.0,D,10.0,9.0,79.33896,50.0,B2,Diesel,452.25998,R24
3095438.5,0.0,0.95,E,5.0,1.0,42.0,50.0,B12,Diesel,3744.0,R93
1080177.5,0.0,0.08,E,6.0,4.0,39.0,54.0,B2,Diesel,2925.6511,R93
2056825.2,0.0,0.71,D,5.0,2.0,74.0,50.0,B1,Regular,1182.0,R25
2090084.2,0.0,1.0,C,7.0,13.0,49.0,50.0,B2,Diesel,182.0,R24
3245100.0,0.0,0.74,D,5.0,4.0,21.0,125.0,B2,Regular,872.3992,R93
2014169.0,1.0,0.87,D,4.0,2.0,23.0,100.0,B2,Diesel,1408.0,R93
4184783.8,0.0,0.28,C,6.0,10.0,58.0,50.0,B6,Diesel,320.51517,R23
2276663.8,0.0,1.0,C,7.0,4.0,70.0,50.0,B2,Regular,262.05066,R91
1092974.5,0.0,0.21,D,8.0,7.0,49.0,60.0,B2,Diesel,1232.0,R24
129361.4,0.0,1.0,C,6.0,12.0,56.0,50.0,B1,Diesel,188.28952,R24
159658.47,0.0,0.6,D,6.0,10.0,29.0,85.0,B6,Diesel,1054.4102,R82
2194618.5,0.0,0.63,D,7.0,6.0,38.0,85.0,B2,Diesel,1313.0,R91
3240175.8,0.0,0.08,A,5.0,1.0,63.0,50.0,B5,Regular,15.344966,R54
1075850.2,0.0,0.08,A,5.0,6.0,37.0,50.0,B2,Diesel,48.0,R82
3163909.8,0.0,0.28,E,4.0,5.0,51.310955,50.0,B6,Regular,3744.0,R93
3071696.0,0.0,0.04,C,7.0,7.0,63.0,50.0,B2,Regular,355.0606,R24
1015929.4,0.0,1.0,A,10.0,16.0,45.0,60.0,B11,Regular,18.445816,R24
6011536.5,0.0,0.63,D,7.0,0.0,52.0,50.0,B12,Diesel,1115.0026,R93
96867.984,1.0,1.0,D,9.0,2.0,28.0,60.0,B5,Diesel,606.3935,R53
1070654.5,0.0,0.04,D,7.0,11.0,47.0,50.0,B1,Diesel,1313.0,R52
61373.19,0.0,0.08,E,5.0,8.0,39.0,95.0,B5,Diesel,9307.0,R94
4031516.2,0.0,0.49,E,4.0,5.0,47.0,50.0,B12,Regular,4116.0,R11
1044205.94,0.0,0.2,E,5.0,11.0,55.0,50.0,B5,Diesel,4116.0,R82
1076246.9,0.0,0.41,D,4.0,9.0,37.0,50.0,B2,Regular,1304.9254,R52
4133569.0,0.0,0.41,E,6.0,13.0,39.0,50.0,B2,Regular,2399.5913,R24
4150126.8,0.0,1.0,A,5.0,5.0,79.0,57.0,B1,Regular,3.5098255,R91
1181752.6,0.0,0.17,C,6.0,2.0,57.0,54.0,B1,Diesel,222.2027,R24
3244514.8,0.0,0.09,B,5.0,1.0,59.0,50.0,B1,Diesel,111.0,R73
2162778.8,0.0,0.077356815,D,6.0,10.0,49.0,50.0,B2,Regular,1511.5958,R11
4120262.5,0.0,0.58,C,7.0,10.0,53.0,72.0,B12,Diesel,431.87698,R24
105699.24,0.0,0.46,D,11.0,10.0,48.0,50.0,B12,Regular,824.0,R53
4184376.5,0.0,0.07650009,C,5.0,10.0,60.0,50.0,B1,Regular,202.57266,R93
5071577.0,0.0,0.11,C,7.0,11.0,32.0,53.0,B12,Regular,372.91687,R91
4003644.5,0.0,0.84,C,8.0,15.0,28.0,57.0,B1,Diesel,144.0,R82
2265613.0,0.0,0.01,C,5.0,2.0,36.0,62.0,B12,Diesel,182.0,R83
6048974.5,0.0,0.93,A,6.0,1.0,36.663902,64.0,B1,Diesel,25.0,R83
2276213.5,1.0,1.0,C,6.0,10.0,67.0,50.0,B5,Diesel,42.8419,R31
1072512.0,0.0,1.0,A,5.0,14.0,69.0,50.0,B6,Diesel,12.601388,R24
29780.84,0.0,1.0,C,4.0,9.0,58.0,50.0,B2,Regular,144.3007,R54
3188852.0,0.0,1.0,A,5.0,14.0,31.0,50.0,B3,Diesel,7.8528447,R24
43576.25,0.0,0.08,C,5.0,7.0,34.0,72.0,B1,Diesel,155.59532,R41
3047602.0,0.0,0.87,E,5.0,4.0,50.0,57.0,B1,Regular,9307.0,R31
43009.85,0.0,0.5,D,6.0,0.0,42.0,50.0,B2,Regular,868.5926,R82
2063099.6,0.0,1.0,A,5.0,7.0,28.0,53.769154,B1,Diesel,27.0,R73
3208035.8,0.0,0.28,D,7.0,3.0,59.0,50.0,B1,Diesel,755.26013,R93
2201763.8,0.0,0.5910103,A,7.0,1.0,40.0,50.0,B12,Regular,18.0,R72
3172430.8,0.0,0.35,E,5.0,4.0,30.0,63.0,B13,Regular,2513.2468,R93
132361.64,0.0,0.06,D,5.0,4.0,39.0,60.0,B2,Regular,1593.0381,R82
159715.84,0.0,0.3605893,C,4.0,10.0,19.0,90.0,B6,Regular,94.0,R54
3243063.8,0.0,0.32,D,4.0,10.0,31.0,57.0,B2,Diesel,1851.838,R72
3124738.0,0.0,1.0,B,5.0,10.0,35.0,50.0,B12,Regular,102.25803,R52
2165269.8,0.0,1.0,E,8.0,18.0,57.0,50.0,B2,Diesel,3430.0,R24
6105661.0,0.0,0.08,A,6.0,3.0,43.0,50.0,B12,Diesel,31.0,R42
2275806.8,0.0,0.85392004,E,4.0,14.0,29.0,64.0,B1,Regular,8125.337,R82
4114677.2,0.0,0.37,E,7.0,10.0,39.0,56.0,B3,Regular,3301.0,R53
3080680.5,0.0,0.71,C,7.0,8.0,60.0,50.0,B5,Regular,129.83969,R82
3152991.5,0.0,1.0,D,6.0,6.0,67.66202,50.0,B1,Diesel,1313.0,R54
3153720.0,0.0,0.2,E,5.0,4.0,62.0,50.0,B2,Regular,2740.0,R82
4165398.0,1.0,0.43,D,4.0,8.0,26.0,64.0,B2,Regular,1417.629,R93
2157406.8,0.0,0.61,C,4.0,12.0,24.0,95.0,B2,Regular,142.0,R91
1131899.9,0.0,0.08,A,10.0,0.0,45.0,50.0,B6,Diesel,31.0,R93
4056838.2,0.0,0.78,D,6.0,9.0,34.0,90.0,B1,Diesel,1313.0,R82
1155664.1,0.0,0.25,B,11.0,6.0,43.0,50.0,B10,Regular,65.9937,R82
4064817.0,0.0,0.06,C,5.0,11.0,31.0,66.0,B5,Diesel,216.49767,R82
4039668.0,0.0,0.33,E,7.0,3.0,45.0,50.0,B12,Regular,2715.0,R11
37656.555,0.0,1.0,C,6.0,12.0,49.0,50.0,B1,Diesel,634.0,R41
2004316.8,0.0,0.002739726,C,5.0,0.0,33.0,60.0,B12,Regular,210.5857,R91
1125165.2,0.0,0.9050958,A,6.0,15.276164,61.0,50.0,B2,Regular,10.727707,R24
4136613.5,0.0,0.06,E,6.0,9.0,76.0,50.0,B3,Regular,2576.9343,R93
2149902.8,0.0,1.0,D,4.0,4.0,53.540825,50.0,B3,Regular,734.96356,R31
3085019.2,0.0,0.5,A,7.0,7.0,46.5473,50.0,B4,Regular,67.12206,R22
2220001.2,0.0,0.7,C,7.0,0.0,48.0,50.0,B2,Regular,258.81085,R82
2218369.5,0.0,0.76,D,11.0,5.2173157,39.0,50.0,B10,Regular,1305.4451,R82
4138320.5,0.0,0.08,C,5.0,1.0,43.0,50.0,B12,Diesel,133.80972,R31
6082094.0,0.0,0.79,D,7.0,9.0,40.0,54.0,B12,Regular,754.22687,R93
4074979.8,0.0,1.0,D,6.0,13.0,27.0,100.0,B3,Diesel,952.0711,R31
20333.377,0.0,0.07,C,5.0,7.044642,22.0,95.0,B3,Diesel,282.0,R24
2089116.0,0.0,0.91863096,C,5.0,1.0,44.0,64.0,B3,Regular,244.13548,R72
1009006.56,0.0,1.0,C,8.0,14.0,48.0,50.0,B2,Diesel,203.0,R54
3033641.5,0.0,1.0,E,4.0,4.0,53.0,50.0,B4,Regular,8455.0,R11
3233643.8,0.0,0.41,D,8.0,2.0,40.0,50.0,B12,Diesel,1886.7706,R24
1128293.1,0.0,0.75,D,6.0,0.0,37.0,57.0,B6,Diesel,978.4682,R52
2274224.0,0.0,0.22508252,B,7.0,8.0,29.0,54.0,B1,Diesel,77.01302,R93
5017974.0,0.0,0.57,C,7.0,3.0,43.0,50.0,B12,Diesel,251.4181,R31
108087.195,0.0,0.61,A,6.0,15.0,44.0,50.0,B2,Diesel,29.0,R24
1124529.1,0.0,1.0,A,10.650419,11.0,57.0,50.0,B10,Regular,15.874803,R91
3058066.5,0.0,1.0,C,4.0,3.0,53.903996,53.0,B2,Regular,196.44945,R24
4138881.0,0.0,1.0,B,4.0,8.0,61.0,50.0,B1,Regular,59.0,R73
5101219.0,0.0,0.25,D,4.0,0.0,41.0,50.0,B12,Regular,1182.0,R11
1074168.9,0.0,0.95,E,7.0,5.0,62.0,50.0,B1,Diesel,5449.0,R11
5045851.0,0.0,0.08,C,5.0,6.0,59.0,50.0,B2,Diesel,267.63403,R54
54400.4,1.0,1.0,E,7.0,4.0,33.0,50.0,B4,Regular,9307.0,R82
151376.64,0.0,0.257708,E,5.0,9.0,67.0,54.0,B2,Diesel,4128.0,R93
3086088.2,0.0,0.64743847,C,8.0,2.0,40.0,76.0,B1,Diesel,132.0,R91
4061736.8,0.0,0.005466511,C,4.0,1.0,52.0,50.0,B12,Diesel,116.51022,R93
2224268.0,0.0,0.08,D,6.0,2.0,35.0,57.0,B12,Regular,1313.0,R93
1121093.6,0.0,0.45,E,4.0,2.0,36.0,72.0,B12,Regular,4731.346,R11
3128308.5,0.0,1.0,B,7.0,4.0,53.0,50.0,B12,Diesel,62.15037,R53
2024350.1,0.0,1.0,C,6.0,3.0,37.0,50.0,B2,Diesel,163.897,R53
4185563.2,0.0,1.0,C,7.0,12.0,42.0,50.0,B1,Diesel,203.0,R24
2109978.0,0.0,0.24,C,6.0,0.0,31.0,57.0,B2,Diesel,306.05887,R93
6103121.5,0.0,0.04,C,4.0,0.0,51.0,50.0,B12,Regular,411.8265,R11
2270755.5,0.0,0.75,E,9.0,13.0,45.0,50.0,B1,Regular,3367.9717,R11
2016714.0,0.0,0.11000979,E,5.0,9.0,42.0,50.0,B5,Diesel,3317.0,R52
1045326.75,0.0,1.0,B,7.0,7.0,41.0,50.0,B10,Diesel,76.0,R24
3154836.8,0.0,0.41,C,4.0,0.0,47.0,50.0,B1,Diesel,247.58115,R93
2288861.2,0.0,0.11,C,6.0,12.0,67.41549,50.0,B2,Diesel,182.80977,R53
6029885.0,0.0,0.38,C,4.0,1.0,56.62792,50.0,B1,Regular,209.02094,R93
2190353.5,0.0,0.74,C,5.0,4.0,27.0,76.0,B2,Regular,229.0,R91
125857.26,0.0,0.5,E,5.0,3.0,32.0,106.0,B3,Diesel,2419.0183,R73
3240047.5,0.0,0.75,A,4.0,22.943823,73.0,50.0,B13,Regular,13.0,R73
4171179.0,0.0,0.47,F,5.0,6.0,34.0,50.0,B12,Diesel,27000.0,R11
5042815.5,0.0,0.03,C,6.0,5.0,35.0,50.0,B12,Regular,289.53107,R93
1060792.0,0.0,1.0,C,6.0,2.0,55.0,55.0,B2,Diesel,163.67038,R52
4169558.8,0.0,0.25,C,6.0,2.0,50.0,50.0,B1,Regular,278.97885,R93
2262504.8,0.0,0.08,B,6.0,4.0,27.0,80.0,B1,Diesel,61.194748,R24
1184688.8,0.0,1.0,D,4.0,0.0,35.0,50.0,B2,Diesel,1570.9766,R73
1047798.7,0.0,0.91,A,6.0,4.0,40.0,50.0,B13,Diesel,43.0,R82
2083340.8,0.0,0.33,E,5.0,3.0,60.0,50.0,B12,Regular,3366.129,R23
70361.88,0.0,0.06,C,7.0,8.0,20.399189,85.0,B1,Regular,97.0,R24
5074034.0,0.0,1.0,A,7.0,13.0,54.0,50.0,B1,Regular,39.0,R93
17409.9,0.0,1.0,C,6.0,11.0,60.0,50.0,B5,Diesel,173.97594,R24
4157735.2,0.0,0.08,E,11.0,2.0,43.0,50.0,B12,Regular,5414.19,R82
160263.8,0.0,1.0,C,6.0,12.0,51.0,50.0,B12,Diesel,348.87183,R23
2115925.0,0.0,1.0,E,6.0,13.0,26.0,80.0,B2,Diesel,3362.5352,R25
6088728.5,0.0,0.58,B,7.0,0.0,73.0,80.0,B12,Regular,105.0,R72
1044666.06,0.0,1.0,E,5.0,7.0,40.0,50.0,B2,Regular,1822.8683,R53
1100848.9,0.0,1.0,E,7.0,1.0,75.0,50.0,B1,Regular,1740.2349,R11
3134091.0,0.0,1.0,D,10.0,1.0,59.0,50.0,B4,Diesel,406.69592,R11
3041735.8,0.0,0.005472622,C,7.0,14.0,30.0,58.0,B10,Regular,111.0,R91
2199932.2,0.0,0.34,C,7.0,18.0,53.0,50.0,B2,Diesel,415.66458,R24
6020631.5,0.0,0.26,D,11.0,9.0,69.0,50.0,B12,Diesel,978.3796,R24
77281.23,0.0,1.0,C,7.0,4.0,57.0,75.1963,B1,Diesel,112.56941,R82
4119961.2,1.0,0.23,C,4.0,8.0,33.0,85.0,B10,Regular,269.0,R11
5012724.5,0.0,0.24,A,7.0,17.0,45.0,63.0,B3,Regular,33.0,R11
2048416.9,0.0,0.74,B,6.0,12.0,42.0,68.0,B1,Diesel,67.0,R82
2276474.0,0.0,0.7,C,6.0,8.0,57.0,50.0,B3,Diesel,287.82764,R11
4184772.2,0.0,0.55,C,7.0,3.0,71.0,50.0,B12,Regular,182.0,R11
3160362.5,0.0,0.21,E,6.0,5.0,49.0,50.0,B11,Diesel,4007.9995,R91
6045503.5,0.0,0.75,D,4.0,2.0,49.0,50.0,B12,Regular,565.65265,R23
4034239.5,0.0,0.08,D,10.0,0.0,56.0,50.0,B12,Diesel,724.3591,R24
1191722.1,0.0,0.14,C,4.0,13.0,51.0,50.0,B2,Regular,199.92209,R24
1173621.2,0.0,1.0,C,7.0,13.0,36.0,85.0,B2,Diesel,295.0,R41
6088676.0,0.0,0.36,C,7.0,0.0,41.0,50.0,B12,Diesel,381.3135,R11
2288452.5,0.0,0.01,D,4.0,11.0,22.557034,100.0,B2,Regular,1327.793,R24
6069978.0,0.0,0.63,C,7.0,14.025093,52.0,50.0,B2,Regular,293.3169,R31
5086313.0,0.0,0.86845666,D,4.0,28.776836,23.0,90.0,B2,Regular,1328.6874,R41
140541.53,0.0,1.0,B,7.0,12.0,35.0,50.0,B1,Regular,52.0,R54
1003916.0,0.0,0.8686817,B,5.0,12.0,26.0,95.0,B1,Regular,78.63856,R91
134856.77,0.0,0.06,E,8.0,0.0,38.0,50.0,B12,Regular,6731.396,R93
3042377.2,0.0,1.0,C,5.0,5.0,50.0,50.0,B13,Diesel,181.44504,R53
1048621.1,0.0,0.36,A,6.0,1.0,40.0,50.0,B1,Diesel,16.0,R53
3179388.8,0.0,0.08,D,11.0,0.0,48.0,50.0,B2,Regular,1119.4854,R31
1007892.06,0.0,0.66,C,6.0,12.0,22.0,50.0,B2,Diesel,307.3642,R53
3251195.0,0.0,0.12,C,11.0,11.0,37.0,54.0,B6,Diesel,422.86914,R24
5004829.0,0.0,0.1,D,5.0,5.0,60.0,50.0,B1,Diesel,657.86255,R82
1152001.8,0.0,1.0,D,6.0,22.439543,56.0,50.0,B2,Regular,532.72095,R83
2219785.0,0.0,0.5966514,B,6.0,12.0,41.0,50.0,B3,Diesel,62.789185,R82
4024081.2,0.0,1.0,E,5.0,10.0,56.0,50.0,B1,Diesel,3368.2886,R24
4126837.0,0.0,1.0,C,7.0,9.0,48.0,50.0,B5,Regular,266.43207,R53
5107781.5,0.0,0.54,C,5.0,1.0,34.0,57.0,B12,Diesel,246.70952,R24
4003668.0,0.0,1.0,D,4.0,11.0,51.0,50.0,B5,Regular,546.29236,R24
4146352.0,0.0,0.53,C,4.0,2.0,47.0,50.0,B12,Diesel,253.91805,R93
6096862.5,0.0,0.02,F,6.0,2.0,40.0,100.0,B12,Diesel,15873.098,R11
84170.734,0.0,0.74,A,5.0,5.0,46.0,50.0,B1,Diesel,33.0,R24
4149144.2,0.0,1.0,D,5.0,7.0,43.0,50.0,B6,Regular,1403.0,R24
2147113.0,0.0,0.34,D,6.0,12.0,46.0,54.0,B1,Regular,1038.0228,R24
2214581.5,0.0,0.08,E,5.0,7.0,21.0,90.0,B2,Diesel,4044.0918,R91
2327402.5,0.0,0.21,B,9.0,0.0,30.0,60.0,B12,Diesel,51.0,R91
1093031.9,0.0,0.47,E,5.0,2.0,44.0,50.0,B12,Regular,3744.0,R52
5008316.5,0.0,0.39385417,D,7.0,1.0,42.0,50.0,B12,Diesel,745.0,R11
3240974.8,0.0,0.42,D,6.0,3.0,33.84889,68.0,B3,Diesel,405.0,R24
3149228.2,0.0,0.49,B,4.0,3.0,51.0,68.0,B1,Regular,54.0,R11
2223408.0,0.0,0.516508,E,6.0,0.0,33.0,50.0,B2,Diesel,4128.0,R23
4013601.0,0.0,0.45,C,7.0,15.0,39.0,85.0,B3,Diesel,232.38428,R93
1179871.9,0.0,1.0,B,7.0,8.0,44.0,50.0,B2,Diesel,52.766163,R93
5103258.5,0.0,0.18,D,6.0,5.0,52.0,108.29076,B12,Regular,1289.1681,R31
3204853.0,0.0,0.04,D,4.0,1.0,56.0,72.0,B2,Diesel,430.1615,R91
3208026.0,0.0,0.5005495,C,4.0,2.0,31.0,64.0,B5,Diesel,271.06296,R52
2272701.5,0.0,0.12,B,7.0,15.0,46.0,72.03883,B2,Diesel,66.0,R24
4029588.8,0.0,0.12,D,7.0,1.0,52.0,50.0,B12,Diesel,1313.0,R31
135137.92,0.0,0.37,D,5.0,8.0,22.0,107.14913,B2,Regular,1450.3485,R11
1003432.6,0.0,1.0,C,5.0,1.0,38.0,50.0,B13,Diesel,203.0,R82
2062749.0,0.0,0.78,E,6.0,6.0,21.0,117.81603,B3,Diesel,4348.0,R82
3074807.8,0.0,1.0,D,5.0,8.0,18.0,94.767654,B6,Regular,1447.3235,R41
2121756.8,1.0,1.0,A,7.0,11.0,38.0,50.0,B1,Regular,5.9510183,R24
1045759.94,0.0,0.28,E,6.0,1.0,49.0,54.0,B2,Diesel,3557.7405,R52
1141889.8,0.0,0.01,C,5.0,1.0,41.0,54.0,B12,Regular,236.19926,R11
2126836.8,0.0,1.0,B,5.0,27.050608,27.0,57.0,B3,Diesel,58.0,R54
4175049.8,0.0,1.0,C,7.0,11.0,64.0,50.0,B1,Diesel,149.0,R53
2148135.5,0.0,0.12,D,4.0,18.0,25.0,60.0,B3,Regular,551.5227,R24
2284214.0,0.0,0.25647017,A,10.0,0.0,57.0,50.0,B12,Diesel,8.395026,R24
2095636.2,0.0,1.0,E,8.0,90.66484,25.0,76.0,B1,Regular,1922.6188,R82
2177165.2,0.0,1.0,D,4.0,21.0,73.0,50.0,B1,Regular,1313.0,R93
1020602.94,0.0,0.44153577,D,7.0,4.0,34.72202,60.0,B2,Regular,536.61365,R72
6027508.0,0.0,0.08,E,7.0,4.0,49.0,72.0,B12,Regular,3317.0,R93
2158612.2,0.0,0.19,A,7.0,10.0,72.0,70.43535,B5,Diesel,22.0,R91
1007316.0,0.0,1.0,A,6.0,9.0,49.0,50.0,B2,Diesel,10.0,R41
2095702.8,0.0,0.7,D,6.0,2.0,48.0,90.0,B12,Diesel,606.0208,R53
4181165.0,0.0,0.41,F,15.0,1.0,23.0,76.0,B1,Regular,15989.699,R11
5053940.0,0.0,0.5045415,A,9.0,5.0,57.0,50.0,B12,Regular,27.0,R93
3208053.0,0.0,0.08,D,7.0,7.0,33.0,50.0,B1,Diesel,473.0,R93
2088241.8,0.0,1.0,A,6.0,4.0,74.0,50.0,B2,Regular,24.067081,R24
1183339.4,0.0,1.0,C,5.0,12.147268,37.0,50.0,B2,Regular,204.03787,R53
1189558.8,0.0,0.47,E,7.0,5.0,34.0,50.0,B12,Regular,3744.0,R94
3106339.2,0.0,0.26,E,5.0,1.0,38.0,50.0,B12,Diesel,4128.0,R82
1047501.75,0.0,1.0,C,7.0,4.0,49.0,50.0,B1,Diesel,367.4987,R54
3236456.0,0.0,0.12,E,6.0,4.0,46.0,95.0,B1,Diesel,6651.8765,R11
2101384.8,0.0,1.0,D,6.0,17.0,31.0,64.0,B5,Regular,1326.0,R11
5046917.0,0.0,0.36,A,6.0,1.0,35.0,68.0,B12,Diesel,10.0,R53
4188428.2,0.0,1.0,C,6.0,17.279575,47.0,50.0,B5,Regular,188.42142,R82
138599.66,0.0,0.53,E,8.0,5.0,65.0,50.0,B10,Diesel,3866.0,R11
