IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
1161247.9,0.0,0.51,A,5.0,2.0,24.0,80.0,B1,Regular,15.0,R72
167092.31,0.0,0.08,E,5.0,10.0,50.0,50.0,B2,Regular,3744.0,R91
4141054.2,0.0,0.94,B,4.0,1.0,71.0,50.0,B12,Regular,159.0,R93
2025721.2,0.0,0.41,A,7.0,8.0,79.0,50.0,B4,Regular,32.0,R52
4081588.5,0.0,0.62,D,7.0,15.0,39.0,80.0,B1,Diesel,714.9467,R83
5029766.5,0.0,0.41,F,8.0,0.0,33.0,50.0,B12,Diesel,27000.0,R11
6102942.0,0.0,0.04,D,4.0,0.0,60.0,50.0,B12,Regular,973.8366,R93
3156530.5,0.0,0.16,E,6.0,1.0,57.0,50.0,B5,Regular,4456.1426,R24
2176383.2,0.0,0.08,F,4.0,1.0,52.0,90.0,B12,Regular,12708.261,R11
4061922.2,0.0,0.54,D,11.0,14.0,25.0,76.0,B10,Diesel,1445.1356,R53
4170818.8,0.0,0.24,D,9.0,6.0,29.0,53.0,B12,Diesel,648.53546,R54
120759.58,0.0,1.0,C,5.0,3.0,29.0,50.0,B2,Diesel,135.62448,R72
2208214.8,0.0,1.0,D,7.0,12.0,35.563442,90.0,B2,Regular,1010.5957,R52
4185484.8,0.0,0.48,C,4.0,1.0,48.0,57.0,B12,Diesel,120.0,R11
3122910.5,0.0,0.08,D,6.0,7.0,31.0,72.0,B1,Diesel,1326.0,R24
4163215.0,0.0,0.36,C,4.0,8.0,23.50852,95.96328,B2,Diesel,405.0,R11
3007528.5,0.0,1.0,D,8.0,8.0,71.0,50.0,B10,Diesel,1326.0,R93
3126110.8,0.0,0.26,E,5.0,5.0,39.0,124.613914,B1,Regular,3380.6602,R93
6095797.0,0.0,0.716613,C,7.0,2.0,51.0,50.0,B12,Diesel,172.62418,R91
5106690.0,0.0,0.21,F,10.0,2.0,36.0,62.0,B12,Diesel,27000.0,R11
2214749.5,0.0,0.04,A,5.0,6.0,36.0,60.0,B2,Diesel,24.850065,R24
4151258.8,0.0,0.54,E,7.0,9.0,23.0,85.0,B13,Diesel,3317.0,R72
5040640.0,0.0,0.07,F,4.0,1.0,51.0,50.0,B12,Diesel,27000.0,R11
6020694.5,0.0,0.07,E,11.0,3.0,38.0,50.0,B12,Regular,3688.0,R91
2207977.5,0.0,1.0,E,7.0,10.0,30.0,50.0,B1,Regular,182.0,R11
4079691.5,0.0,1.0,F,7.0,2.0,57.0,59.0,B12,Regular,27000.0,R11
2278093.8,0.0,1.0,D,6.0,6.0,23.0,94.58703,B1,Regular,745.7356,R24
5057398.5,0.0,1.0,A,5.0,9.0,66.0,50.0,B2,Diesel,10.775108,R24
87026.2,0.0,0.23,A,6.0,13.0,50.0,76.0,B2,Regular,59.0,R52
158234.17,0.0,1.0,D,5.0,15.0,58.0,50.0,B2,Diesel,797.2146,R72
3114319.8,0.0,0.99,A,4.0,5.0,34.0,50.0,B3,Diesel,31.0,R53
3066797.0,0.0,0.52397704,E,6.0,2.0,52.0,80.0,B2,Diesel,3317.0,R93
107622.95,0.0,1.0,E,5.0,10.0,64.0,50.0,B2,Diesel,2992.2678,R82
2281831.2,0.0,0.08,E,4.0,0.0,35.0,64.0,B1,Diesel,6336.9976,R82
6112878.0,0.0,0.08,C,6.0,0.0,52.0,50.0,B12,Diesel,217.47986,R93
4076444.0,0.0,0.41,D,7.0,11.0,33.0,75.12782,B12,Regular,745.8832,R82
2128234.8,0.0,0.005465427,B,7.0,13.0,49.0,50.0,B1,Regular,77.74781,R24
1198306.1,0.0,0.46,B,9.0,1.0,43.0,50.0,B12,Regular,84.0,R24
4163368.8,0.0,0.62,E,7.0,1.0,37.0,56.0,B12,Diesel,983.0,R31
4091162.0,1.0,0.52,D,8.0,7.0,44.0,72.0,B6,Diesel,382.94638,R54
3128204.5,0.0,0.17,B,7.0,11.0,47.0,50.0,B3,Diesel,91.0,R24
150706.02,0.0,0.08,B,6.0,6.0,42.301777,50.0,B2,Diesel,51.0,R94
2067040.6,0.0,1.0,E,4.0,6.0,76.76105,85.0,B2,Regular,3855.7986,R82
4164111.0,0.0,0.03,E,6.0,16.0,32.0,72.0,B2,Diesel,4531.8457,R23
1038149.06,0.0,1.0,C,4.0,12.0,58.0,50.0,B2,Regular,93.0,R91
6097974.5,0.0,0.12,F,10.0,2.0,53.0,50.0,B12,Diesel,9307.0,R11
3036107.0,0.0,1.0,C,9.0,11.0,46.0,50.0,B5,Diesel,206.93852,R24
4127331.2,0.0,0.21,B,7.0,0.0,45.0,80.0,B12,Diesel,57.0,R73
4075879.8,0.0,0.43,D,4.0,5.0,35.0,72.0,B3,Regular,1851.069,R82
4074134.2,0.0,0.9092323,D,6.0,10.0,27.0,80.0,B3,Diesel,1232.0,R24
1193762.0,0.0,0.34,B,4.0,1.0,40.0,50.0,B6,Regular,91.0,R93
3209300.0,0.0,0.89,D,4.0,8.0,37.0,50.0,B2,Regular,1327.0507,R93
4061760.2,0.0,1.0,A,10.0,20.0,63.881386,50.0,B1,Regular,46.0,R24
1134197.5,0.0,1.0,A,6.0,8.0,72.0,50.0,B2,Diesel,13.0,R72
3008831.8,0.0,0.5,E,7.0,9.0,36.0,50.0,B3,Diesel,3638.414,R41
1129802.1,0.0,0.32,C,7.0,12.0,45.0,50.0,B1,Diesel,120.4604,R82
2125746.2,0.0,1.0,A,6.0,1.0,67.0,50.0,B1,Diesel,38.0,R93
12512.417,0.0,0.21,C,5.0,12.0,26.0,66.71517,B11,Diesel,307.2427,R24
1016934.94,0.0,1.0,C,10.0,4.0,66.0,50.0,B5,Regular,472.24365,R93
3107317.2,0.0,0.06,B,7.0,14.0,31.0,57.0,B2,Regular,66.0,R23
57239.164,0.0,1.0,C,7.0,0.0,54.0,50.0,B2,Regular,392.7355,R54
3144569.8,0.0,0.62,C,7.0,6.0,23.835358,95.0,B12,Diesel,145.42255,R53
4138374.8,0.0,1.0,C,7.0,5.0,46.0,50.0,B12,Diesel,404.63092,R93
3174698.2,0.0,0.24,C,5.0,3.0,31.0,71.0,B1,Regular,177.02205,R54
1158450.4,0.0,1.0,C,4.0,9.0,53.0,50.0,B3,Diesel,115.0,R53
2023413.8,0.0,0.8073253,C,8.0,3.0,32.0,52.70633,B12,Diesel,356.85687,R52
170539.44,0.0,0.36,D,6.0,6.0,33.636074,64.0,B6,Diesel,1218.6844,R24
5063674.0,0.0,0.33,B,6.0,4.0,33.0,50.0,B12,Diesel,75.0,R91
2190482.8,0.0,0.96,D,7.0,1.0,75.0,50.0,B2,Diesel,1387.4403,R54
2271363.0,0.0,1.0,C,7.0,15.0,69.0,50.0,B1,Regular,203.0,R24
6104226.0,0.0,0.66,C,9.0,15.0,25.0,100.0,B11,Diesel,120.126465,R72
4158686.5,0.0,0.08,E,6.0,4.0,46.0,50.0,B1,Regular,4128.0,R24
164012.48,0.0,0.09,C,4.0,11.0,81.3035,50.0,B1,Regular,277.46475,R24
3032403.2,1.0,0.46,D,4.0,15.901089,59.0,50.0,B2,Diesel,1359.1267,R25
1138564.9,0.0,0.17,B,5.0,12.0,49.0,50.0,B2,Diesel,51.0,R24
3243275.0,0.0,1.0,B,6.0,9.0,39.0,50.0,B1,Diesel,58.0,R91
130710.73,0.0,1.0,B,5.0,6.0,40.0,57.0,B1,Regular,82.0,R24
1097229.1,0.0,0.45,D,8.0,2.0,42.0,50.0,B3,Diesel,541.74744,R52
2279166.5,0.0,0.79509324,E,8.0,9.0,55.0,50.0,B4,Regular,4128.0,R11
160757.86,0.0,0.37215132,B,5.0,13.0,28.0,68.0,B2,Diesel,66.0,R72
2275787.8,0.0,0.08,E,7.0,11.0,41.031097,50.0,B2,Diesel,3963.0,R52
4148378.0,0.0,0.44,C,7.0,1.0,57.0,50.0,B13,Diesel,229.0,R24
54315.59,0.0,1.0,C,6.0,8.0,86.75463,50.0,B2,Regular,242.32526,R24
1003568.8,0.0,0.31028992,A,7.0,7.0,48.0,50.0,B10,Regular,42.0,R91
2056793.0,0.0,0.24,E,7.0,2.652789,32.0,72.0,B2,Regular,3866.0,R11
3056314.2,0.0,1.0,E,5.0,12.0,35.0,50.0,B10,Regular,4521.6724,R72
2005696.9,0.0,0.16,B,7.0,13.0,32.0,85.0,B12,Regular,91.2357,R24
176021.98,1.0,0.30253062,D,5.0,2.0,46.0,50.0,B3,Regular,1671.2192,R52
4177100.0,0.0,0.87,C,7.0,2.0,58.0,50.0,B12,Diesel,176.72395,R52
3244650.5,1.0,0.24,C,10.0,5.0,61.0,80.0,B11,Regular,354.4979,R91
2263962.0,0.0,0.43,E,4.0,2.0,41.0,50.0,B1,Diesel,4138.8677,R82
4143602.2,0.0,0.67,E,5.0,8.0,44.0,50.0,B2,Diesel,2908.9795,R73
3149280.2,0.0,0.66,E,7.0,13.0,21.94634,100.0,B1,Regular,4059.0,R82
1155815.1,0.0,0.21,C,4.0,7.0,43.0,64.0,B5,Diesel,245.1907,R93
1010574.8,0.0,0.5,D,4.0,1.0,51.0,60.0,B12,Regular,1030.5043,R53
3114834.5,0.0,0.74,E,13.0,0.0,30.0,57.0,B12,Regular,4258.283,R93
1187156.4,0.0,0.2,E,5.0,7.0,40.0,90.0,B13,Regular,5449.0,R52
2272219.5,1.0,0.7,C,7.0,5.0,41.0,64.0,B1,Diesel,374.9172,R91
3032247.2,0.0,1.0,C,5.0,3.0,42.0,50.0,B1,Regular,133.89845,R53
2187481.5,0.0,0.12,D,5.0,2.0,40.0,57.0,B2,Diesel,1403.6403,R82
173123.86,0.0,0.95,D,7.0,1.0,40.0,57.0,B1,Diesel,2458.612,R82
4116093.2,0.0,0.31,A,11.0,1.0,60.0,51.0,B12,Diesel,30.0,R43
2092194.2,0.0,0.53655976,C,5.0,18.0,36.0,50.0,B1,Diesel,405.0,R53
2275193.5,0.0,0.07,B,6.0,4.0,32.0,57.0,B12,Regular,58.896126,R24
2120013.2,0.0,0.44,E,12.0,3.0,33.0,64.0,B12,Diesel,3317.0,R93
3143288.2,0.0,1.0,D,6.0,3.0,25.0,118.0,B12,Diesel,488.4916,R11
4033577.0,0.0,0.08,D,6.0,3.0,53.0,50.0,B1,Regular,406.1988,R52
4021295.2,0.0,0.62,E,10.0,2.0,61.0,50.0,B12,Regular,3317.0,R93
3158585.2,0.0,0.8528162,E,8.0,1.0,30.0,53.0,B4,Regular,510.43713,R83
20537.094,0.0,0.37904745,D,5.0,0.0,48.0,65.82906,B2,Diesel,874.6111,R82
2033176.9,0.0,0.76,C,5.0,14.0,52.0,50.0,B2,Regular,365.80197,R53
3137553.0,0.0,1.0,C,7.0,4.0,67.3229,50.0,B5,Regular,221.1975,R24
5047055.0,0.0,0.38,C,10.0,2.0,56.0,50.0,B12,Regular,215.08769,R93
2098022.8,0.0,0.72,B,6.0,6.0,67.0,50.0,B1,Diesel,88.27789,R91
4124849.2,0.0,0.9544589,D,10.0,17.421354,35.0,76.0,B12,Diesel,1450.0254,R52
3168553.8,0.0,0.39,D,5.0,0.0,35.0,54.0,B2,Diesel,2420.1917,R82
2123982.2,0.0,0.43,E,13.0,3.0,44.0,50.0,B12,Diesel,3242.9236,R91
3037985.0,0.0,0.24,E,5.0,0.0,29.0,68.0,B1,Regular,3744.0,R93
3234078.5,1.0,0.68,D,8.0,4.0,53.0,50.0,B12,Diesel,827.3076,R82
34929.168,0.0,1.0,D,4.0,13.0,50.0,50.0,B3,Regular,1064.0,R41
3168160.0,1.0,1.0,D,7.0,5.0,45.0,112.71409,B2,Diesel,1095.8156,R82
2117385.0,0.0,0.43,E,11.0,0.0,43.0,50.0,B12,Regular,2468.84,R11
72219.19,0.0,1.0,B,5.0,8.0,32.0,56.0,B5,Regular,79.0,R24
1134414.5,0.0,0.08,A,7.0,11.0,40.0,50.0,B2,Regular,24.0,R24
162835.11,0.0,0.09,A,10.0,3.0,45.0,50.0,B12,Diesel,11.0,R24
149678.02,0.0,0.067253955,A,7.0,10.0,52.411682,50.0,B14,Diesel,37.0,R24
4169014.5,0.0,1.0,A,7.0,10.0,23.0,58.0,B3,Regular,32.0,R24
86290.98,0.0,1.0,C,7.0,13.0,25.78237,95.0,B2,Diesel,101.46121,R82
3240141.0,0.0,0.38943473,E,4.0,2.0,66.0,50.0,B12,Regular,2936.8945,R72
1033946.56,0.0,0.14,B,7.0,15.0,44.0,50.0,B1,Regular,55.393536,R82
45788.414,1.0,1.0,A,5.0,3.0,56.0,50.0,B2,Diesel,27.0,R54
2263598.5,0.0,0.84,B,4.0,14.0,59.0,50.0,B1,Regular,64.80652,R24
3448653.0,0.0,0.42,D,5.0,10.0,68.301155,50.0,B2,Regular,295.0,R31
1188047.8,0.0,0.07,D,6.0,8.0,52.0,99.04858,B1,Diesel,1606.391,R82
3173181.5,0.0,0.08,F,4.0,1.0,64.0,85.0,B12,Regular,27000.0,R11
1001160.3,0.0,0.18,E,8.0,2.0,32.0,72.0,B2,Regular,4128.0,R31
4146413.0,0.0,1.0,E,7.0,4.0,58.0,50.0,B12,Regular,3317.0,R72
56824.746,0.0,1.0,E,7.0,3.0,53.0,50.0,B2,Regular,3230.461,R11
2018136.2,0.0,0.08,D,6.0,4.0,32.0,62.0,B1,Diesel,1326.0,R31
6055347.5,0.0,0.27,B,10.0,2.0,51.0,50.0,B12,Diesel,39.0,R31
1153040.1,0.0,0.08,D,10.0,0.0,49.0,50.0,B12,Regular,1080.475,R53
1153370.5,0.0,1.0,D,4.0,5.0,62.0,54.0,B11,Diesel,824.0,R93
5065880.0,0.0,0.41,C,5.0,0.0,39.0,76.0,B12,Regular,142.72476,R52
3173609.0,0.0,0.04,C,4.0,0.0,25.0,95.0,B12,Regular,282.0,R24
6083695.5,0.0,0.1,E,7.0,0.0,39.0,62.0,B1,Diesel,4737.4863,R11
5086501.5,0.0,0.12,C,4.0,0.0,70.0,50.0,B12,Diesel,229.0,R23
1181782.5,0.0,1.0,C,9.0,2.0,39.0,61.56285,B2,Diesel,169.66148,R93
2270425.5,1.0,1.0,C,7.0,4.0,45.0,50.0,B10,Diesel,98.91323,R24
2089342.8,0.0,1.0,E,11.0,2.0,39.0,50.0,B1,Regular,4369.7856,R82
2258054.2,0.0,0.22,A,6.0,1.0,42.0,90.0,B10,Diesel,34.684692,R74
4148001.5,0.0,0.2,C,8.0,0.0,36.0,50.0,B12,Regular,269.0,R53
1103897.8,1.0,1.0,E,5.0,18.0,50.0,85.0,B1,Diesel,4617.7314,R82
5048435.5,0.0,0.37,E,4.0,1.0,60.0,50.0,B12,Regular,4116.0,R11
1375603.4,0.0,0.002738441,C,6.0,6.0,72.0,50.0,B12,Regular,180.30809,R24
52775.562,1.0,1.0,C,4.0,6.0,30.0,56.0,B5,Regular,227.0,R82
2216500.5,0.0,1.0,E,6.0,4.0,35.0,118.0,B12,Diesel,3744.0,R72
4073922.8,0.0,1.0,A,8.0,2.0,41.0,57.0,B1,Diesel,37.86126,R31
5012572.5,0.0,0.49,C,10.0,12.0,32.0,80.0,B1,Diesel,337.87595,R24
89324.75,0.0,0.0047333036,E,4.0,4.0,44.0,50.0,B1,Regular,3317.0,R91
4078944.0,0.0,1.0,C,4.0,10.0,32.0,50.0,B1,Diesel,161.64066,R23
2051225.8,0.0,1.0,C,7.0,7.0,42.0,50.0,B1,Diesel,168.57756,R82
4134260.2,0.0,1.0,D,4.0,17.0,56.0,50.0,B2,Diesel,3097.0828,R82
3130589.2,0.0,0.3,A,6.0,5.0,67.0,50.0,B2,Regular,41.0,R11
3135156.8,0.0,0.33,C,5.0,4.0,52.0,50.0,B2,Diesel,144.1459,R93
92781.24,0.0,0.52,C,8.0,0.0,30.0,55.0,B3,Diesel,358.8621,R73
4125523.0,0.0,0.63,E,7.0,3.0,50.0,50.0,B12,Regular,2820.0945,R82
1010115.94,0.0,1.0,D,4.0,2.0,32.0,68.0,B2,Diesel,747.0,R93
6113929.0,0.0,0.12,E,4.0,1.0,25.0,90.0,B12,Regular,4732.098,R91
2067038.8,0.0,1.0,E,5.0,3.0,58.0,50.0,B12,Diesel,3838.457,R53
6064494.5,0.0,0.29,E,4.0,0.0,32.0,90.0,B12,Diesel,4348.0,R11
4128144.2,0.0,0.08,C,4.0,3.0,53.0,50.0,B12,Regular,163.82175,R23
3087447.5,0.0,0.46,C,8.0,12.0,41.03437,50.0,B12,Diesel,193.11557,R54
4038657.2,0.0,0.07,C,9.0,1.0,69.0,50.0,B12,Regular,149.0,R91
3068712.8,0.0,0.7,E,5.0,17.0,34.0,50.0,B2,Regular,3317.0,R93
6013793.0,0.0,1.0,D,5.0,17.0,34.0,50.0,B12,Regular,465.46344,R31
2102769.5,0.0,0.52,B,7.0,9.0,31.0,95.0,B1,Regular,58.0,R31
3030313.0,0.0,0.41,E,7.0,15.0,42.0,85.0,B1,Regular,3744.0,R73
4123622.2,0.0,1.0,E,5.0,6.0,24.0,95.0,B2,Regular,3367.7278,R11
3152169.8,0.0,1.0,C,6.0,6.0,40.0,50.0,B1,Diesel,295.30618,R53
1096470.1,0.0,0.16,B,6.0,3.0,35.0,85.0,B2,Diesel,70.0,R24
1001514.2,0.0,0.42,A,6.0,13.0,66.0,50.0,B6,Diesel,34.0,R74
141051.1,0.0,1.0,C,4.0,4.0,57.0,50.0,B11,Diesel,198.948,R73
1180734.8,0.0,0.58,E,4.0,9.0,57.0,50.0,B2,Regular,3415.5415,R93
1072114.2,0.0,1.0,A,7.0,6.0,25.0,64.0,B2,Diesel,12.0,R24
2284535.0,0.0,0.12,C,8.0,3.0,20.0,95.0,B3,Diesel,296.43304,R93
5010510.0,0.0,0.24,D,6.0,2.0,29.0,76.0,B1,Diesel,2245.398,R52
3160455.2,0.0,0.9,D,6.0,6.0,43.0,95.0,B6,Diesel,1326.0,R31
2154087.5,0.0,1.0,B,7.0,7.8895574,44.0,50.0,B1,Diesel,79.0,R24
4030353.8,0.0,1.0,D,7.0,5.0,26.0,95.0,B3,Diesel,960.85657,R54
2273075.8,0.0,1.0,E,5.0,14.0,51.0,50.0,B5,Diesel,3744.0,R93
2280043.2,0.0,0.74,C,7.0,3.0,34.0,50.0,B11,Diesel,302.52164,R24
5079475.0,0.0,0.66,E,4.0,2.0,70.0,50.0,B12,Regular,3536.8623,R11
126786.3,0.0,0.5,E,6.0,8.0,38.78448,57.0,B2,Diesel,2005.3744,R91
3110848.2,0.0,1.0,C,4.0,10.0,55.0,50.0,B1,Regular,211.79333,R24
2107330.5,1.0,1.0,B,9.0,19.0,42.0,76.0,B2,Regular,84.0,R93
3030286.8,0.0,0.34,E,9.0,6.0,70.0,95.0,B10,Diesel,4348.0,R41
2275660.8,0.0,0.89553624,E,4.0,9.0,54.0,60.0,B13,Regular,2984.5542,R11
3031144.8,0.0,0.78,E,7.0,10.0,51.0,54.0,B1,Diesel,3544.1729,R82
4188409.2,0.0,0.48,D,6.0,0.0,26.0,80.0,B12,Diesel,405.0,R91
1177646.0,0.0,0.75,E,7.0,12.0,31.0,80.0,B2,Diesel,3939.0308,R52
2101696.2,0.0,0.28,E,7.0,3.0,30.0,57.0,B12,Regular,4762.0,R11
2264011.0,0.0,0.05,D,6.0,2.0,33.0,58.0,B12,Diesel,878.3122,R93
5105740.0,0.0,0.03,C,4.0,14.0,34.0,50.0,B3,Regular,116.81975,R24
9587.341,1.0,0.30742627,D,4.0,5.0,18.0,100.0,B2,Regular,1326.0,R24
1140576.5,0.0,0.07,D,4.0,0.0,36.0,50.0,B12,Diesel,402.68973,R82
4132216.5,0.0,0.45,E,6.0,2.0,27.0,100.0,B2,Diesel,3866.0,R31
3058138.0,0.0,0.06,E,10.0,9.0,43.0,50.0,B3,Regular,4762.0,R91
74213.63,0.0,1.0,D,4.0,14.0,23.0,95.0,B4,Regular,746.5381,R82
2252251.2,0.0,0.48,E,4.0,18.0,26.0,90.0,B1,Diesel,3430.0,R23
6110302.0,0.0,0.1287536,F,6.0,0.0,48.0,50.0,B12,Diesel,27000.0,R11
5055741.5,0.0,0.42,E,6.0,3.862589,54.0,50.0,B12,Regular,4762.0,R11
5070598.0,0.0,0.49,B,11.0,4.0,45.0,50.0,B12,Diesel,115.0,R53
4175811.5,0.0,1.0,A,5.0,15.0,54.0,50.0,B2,Diesel,30.61645,R52
1048791.6,0.0,0.36,D,4.0,12.0,46.0,50.0,B1,Regular,1286.4556,R82
2080061.9,0.0,0.7345609,C,5.0,13.1847,53.0,50.0,B2,Regular,186.58356,R53
2172845.5,0.0,1.0,E,6.0,20.0,28.0,58.0,B2,Regular,3313.1707,R91
171855.31,0.0,0.32,D,7.0,4.0,42.0,50.0,B12,Diesel,747.0,R11
3059538.0,0.0,0.73,D,4.0,1.0,47.0,90.0,B12,Diesel,634.0,R93
97390.78,0.0,0.88975096,D,4.0,16.0,74.0,50.0,B2,Regular,1864.3727,R52
4169671.8,0.0,0.32,C,14.0,7.0,46.0,51.0,B6,Diesel,59.0,R52
4043852.0,0.0,1.0,C,6.0,81.55447,34.0,50.0,B2,Regular,530.63464,R24
4182972.0,0.0,0.95,B,5.0,20.0,40.0,54.0,B5,Diesel,66.89049,R24
4118107.8,0.0,0.33,A,5.0,3.0,79.0,50.0,B12,Regular,13.047547,R91
1016549.4,0.0,0.08,D,10.0,0.0,80.0,50.0,B12,Diesel,1313.0,R11
3251629.8,0.0,1.0,D,7.0,2.0,55.0,50.0,B12,Diesel,645.0,R41
3239300.0,0.0,0.1,E,7.0,7.0,20.506334,100.0,B3,Diesel,3963.0,R93
3068551.2,0.0,0.085985504,D,5.0,0.0,26.0,80.0,B12,Regular,1350.6989,R54
112319.9,0.0,0.47,B,4.0,17.0,73.36979,50.0,B2,Regular,58.916874,R82
2195410.5,0.0,0.03,B,6.0,0.0,26.0,125.0,B12,Diesel,105.0,R43
2178382.5,0.0,0.83,B,5.0,6.0,48.0,50.0,B2,Diesel,65.81834,R53
2283071.2,0.0,0.15068188,B,4.0,0.0,39.0,57.0,B2,Regular,88.0,R93
6047232.5,0.0,0.5402443,E,4.0,1.0,34.0,50.0,B12,Regular,5449.0,R11
2257178.8,0.0,0.8105201,E,6.0,2.0,29.0,76.0,B12,Regular,4728.2207,R23
1003099.2,1.0,1.0,E,5.0,3.0,32.0,95.0,B12,Regular,5456.8257,R11
159764.2,0.0,1.0,A,4.0,13.0,38.0,50.0,B2,Regular,59.0,R24
65068.094,0.0,1.0,A,6.0,5.0,71.0,50.0,B12,Regular,46.0,R52
2074681.0,0.0,1.0,C,4.0,20.0,52.0,95.0,B1,Regular,286.6159,R72
2199818.8,0.0,0.1,D,6.0,17.0,26.0,85.0,B2,Regular,741.0,R53
1011550.06,0.0,0.4,B,4.0,0.0,59.0,50.0,B4,Diesel,97.0,R52
2215832.2,0.0,0.27,C,8.0,8.0,50.0,51.0,B3,Diesel,447.8221,R53
4175563.2,0.0,0.21,C,4.0,5.0,31.0,64.0,B2,Diesel,309.0745,R24
3081343.0,0.0,1.0,B,7.0,7.0,62.0,54.0,B1,Regular,64.98757,R52
3246492.0,0.0,0.03,B,8.0,12.0,67.0,50.0,B1,Regular,54.0,R24
5057327.0,0.0,0.08,C,15.0,6.0,36.0,50.0,B11,Diesel,211.64767,R91
68985.09,0.0,0.71,D,7.0,6.0,50.0,50.0,B5,Diesel,2427.5715,R31
1017559.0,0.0,0.04,F,5.0,0.0,60.0,50.0,B12,Regular,27000.0,R11
3061162.2,0.0,0.41,B,12.0,5.0,32.0,57.0,B12,Diesel,51.39791,R22
3006960.8,0.0,1.0,C,6.0,6.0,33.0,50.0,B2,Regular,376.33417,R73
4042704.8,0.0,0.41,D,4.0,2.0,30.0,76.0,B1,Diesel,824.0,R72
2220108.2,0.0,0.66,C,4.0,1.0,31.0,95.67808,B12,Regular,222.38385,R91
4044125.5,0.0,1.0,C,5.0,1.0,72.0,50.0,B12,Diesel,373.34787,R93
4154102.8,0.0,0.42,C,7.0,8.0,59.0,50.0,B12,Diesel,269.0,R93
1004557.06,0.0,0.18,E,4.0,2.0,27.0,50.0,B12,Regular,4059.0,R53
3142832.5,0.0,0.11,E,5.0,11.0,39.0,80.04002,B1,Diesel,4348.0,R11
4126977.5,0.0,0.4,E,7.0,13.0,33.0,60.0,B2,Diesel,2715.8425,R91
66326.81,0.0,0.49,D,6.0,5.0,28.0,72.0,B1,Regular,819.3289,R24
1184644.6,0.0,0.75,A,6.0,8.0,48.0,50.0,B1,Diesel,14.0,R24
1182736.9,0.0,0.89,D,6.0,2.0,66.14406,50.0,B2,Diesel,533.76215,R53
1044301.25,0.0,0.5,C,4.0,13.0,46.0,90.0,B2,Regular,120.0,R24
1146137.1,0.0,0.82,D,5.0,8.0,33.025433,50.0,B2,Diesel,721.0,R24
3158648.8,0.0,0.52,A,7.0,3.0,68.0,50.0,B12,Regular,13.0,R23
4007918.2,0.0,1.0,B,5.0,1.0,71.0,50.0,B1,Diesel,70.06348,R72
48079.14,0.0,1.0,A,7.0,9.0,28.0,50.0,B1,Diesel,42.968708,R24
2022490.4,0.0,0.49,E,5.0,3.0,29.0,75.0,B1,Regular,3430.0,R93
2047283.6,0.0,0.22,A,7.0,2.0,40.0,50.0,B11,Diesel,48.0,R82
5018502.0,0.0,0.16,C,10.0,4.0,50.0,50.0,B12,Regular,362.20532,R25
4159782.0,0.0,1.0,D,5.0,4.0,81.0,64.0,B2,Diesel,1282.8079,R11
4180974.8,0.0,1.0,C,6.0,3.0,54.0,50.0,B12,Diesel,343.49326,R82
1108171.6,0.0,0.11,A,7.0,1.0,45.0,50.0,B1,Regular,42.0,R31
4009223.0,0.0,1.0,E,6.0,17.0,72.0,50.0,B2,Diesel,3688.0,R72
3200511.8,0.0,0.5,D,6.0,9.0,36.0,85.0,B3,Diesel,1326.0,R93
1185695.8,0.0,0.28,A,4.0,15.0,56.0,95.0,B1,Regular,27.0,R52
2100847.5,0.0,1.0,F,7.0,2.0,37.0,50.0,B1,Diesel,27000.0,R11
71062.05,1.0,1.0,C,9.0,11.0,20.0,100.0,B3,Regular,175.43782,R52
4012452.0,0.0,0.09,F,7.0,2.0,48.0,50.0,B1,Diesel,27000.0,R11
1120104.8,0.0,1.0,A,4.0,12.0,33.0,54.0,B5,Regular,20.0,R74
112623.98,0.0,1.0,C,7.0,1.0,56.0,50.0,B3,Regular,269.6449,R54
2264281.2,0.0,0.11,D,6.0,0.0,42.0,50.0,B1,Diesel,433.02908,R72
37283.89,1.0,0.56,A,6.0,1.0,29.0,90.0,B1,Diesel,30.0,R24
4161880.5,0.0,0.26,B,6.0,4.0,77.32557,50.0,B2,Diesel,85.12725,R91
2192557.8,0.0,1.0,B,6.0,13.0,48.0,50.0,B2,Diesel,56.0,R41
2015867.5,1.0,1.0,C,9.0,16.0,22.0,85.0,B1,Regular,333.34943,R54
1055977.6,0.0,0.28,A,8.0,5.0,65.0,50.0,B3,Regular,22.0,R52
4177363.0,0.0,0.08,C,5.0,9.0,18.0,100.0,B2,Diesel,405.0,R91
23137.404,0.0,1.0,A,9.0,12.0,28.0,68.0,B2,Regular,19.0,R24
4188662.8,0.0,0.74,A,8.0,0.0,46.0,50.0,B12,Diesel,46.0,R25
1082095.5,0.0,1.0,A,7.0,1.0,42.0,50.0,B1,Diesel,46.0,R24
2083892.5,0.0,1.0,C,4.0,5.0,36.0,50.0,B6,Regular,111.66633,R52
4175340.8,1.0,0.61,D,9.0,3.0,63.0,50.0,B12,Regular,1064.0,R11
94008.484,0.0,0.67,B,7.0,10.0,54.0,50.0,B1,Regular,63.06015,R24
170481.72,0.0,1.0,A,6.0,7.0,52.834763,50.0,B2,Diesel,23.0,R24
1020008.94,0.0,0.46,D,5.0,0.0,22.0,68.0,B3,Diesel,762.2961,R93
